MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20210119,6011,Colusa County,CA,0,0,0,0,100,0,1/19/21,1/25/21,2
20210112,6011,Colusa County,CA,0,0,0,0,100,0,1/12/21,1/18/21,2
20210105,6011,Colusa County,CA,0,0,0,0,100,0,1/5/21,1/11/21,2
20201229,6011,Colusa County,CA,0,0,0,0,100,0,12/29/20,1/4/21,2
20211228,6013,Contra Costa County,CA,0,0,0,31.46,68.54,0,12/28/21,1/3/22,2
20211221,6013,Contra Costa County,CA,0,0,0,0,34.3,65.7,12/21/21,12/27/21,2
20211214,6013,Contra Costa County,CA,0,0,0,0,34.3,65.7,12/14/21,12/20/21,2
20211207,6013,Contra Costa County,CA,0,0,0,0,34.3,65.7,12/7/21,12/13/21,2
20211130,6013,Contra Costa County,CA,0,0,0,0,34.3,65.7,11/30/21,12/6/21,2
20211123,6013,Contra Costa County,CA,0,0,0,0,34.3,65.7,11/23/21,11/29/21,2
20211116,6013,Contra Costa County,CA,0,0,0,0,0,100,11/16/21,11/22/21,2
20211109,6013,Contra Costa County,CA,0,0,0,0,0,100,11/9/21,11/15/21,2
20211102,6013,Contra Costa County,CA,0,0,0,0,0,100,11/2/21,11/8/21,2
20211026,6013,Contra Costa County,CA,0,0,0,0,0,100,10/26/21,11/1/21,2
20211019,6013,Contra Costa County,CA,0,0,0,0,0,100,10/19/21,10/25/21,2
20211012,6013,Contra Costa County,CA,0,0,0,0,0,100,10/12/21,10/18/21,2
20211005,6013,Contra Costa County,CA,0,0,0,0,0,100,10/5/21,10/11/21,2
20210928,6013,Contra Costa County,CA,0,0,0,0,0,100,9/28/21,10/4/21,2
20210921,6013,Contra Costa County,CA,0,0,0,0,0,100,9/21/21,9/27/21,2
20210914,6013,Contra Costa County,CA,0,0,0,0,0,100,9/14/21,9/20/21,2
20210907,6013,Contra Costa County,CA,0,0,0,0,0,100,9/7/21,9/13/21,2
20210831,6013,Contra Costa County,CA,0,0,0,0,0,100,8/31/21,9/6/21,2
20210824,6013,Contra Costa County,CA,0,0,0,0,0,100,8/24/21,8/30/21,2
20210817,6013,Contra Costa County,CA,0,0,0,0,0,100,8/17/21,8/23/21,2
20210810,6013,Contra Costa County,CA,0,0,0,0,0,100,8/10/21,8/16/21,2
20210803,6013,Contra Costa County,CA,0,0,0,0,0,100,8/3/21,8/9/21,2
20210727,6013,Contra Costa County,CA,0,0,0,0,0,100,7/27/21,8/2/21,2
20210720,6013,Contra Costa County,CA,0,0,0,0,0,100,7/20/21,7/26/21,2
20210713,6013,Contra Costa County,CA,0,0,0,0,0,100,7/13/21,7/19/21,2
20210706,6013,Contra Costa County,CA,0,0,0,0,0,100,7/6/21,7/12/21,2
20210629,6013,Contra Costa County,CA,0,0,0,0,0,100,6/29/21,7/5/21,2
20210622,6013,Contra Costa County,CA,0,0,0,0,0,100,6/22/21,6/28/21,2
20210615,6013,Contra Costa County,CA,0,0,0,0,0,100,6/15/21,6/21/21,2
20210608,6013,Contra Costa County,CA,0,0,0,0,0,100,6/8/21,6/14/21,2
20210601,6013,Contra Costa County,CA,0,0,0,0,0,100,6/1/21,6/7/21,2
20210525,6013,Contra Costa County,CA,0,0,0,0,0,100,5/25/21,5/31/21,2
20210518,6013,Contra Costa County,CA,0,0,0,0,55.56,44.44,5/18/21,5/24/21,2
20210511,6013,Contra Costa County,CA,0,0,0,0,100,0,5/11/21,5/17/21,2
20210504,6013,Contra Costa County,CA,0,0,0,0,100,0,5/4/21,5/10/21,2
20210427,6013,Contra Costa County,CA,0,0,0,0,100,0,4/27/21,5/3/21,2
20210420,6013,Contra Costa County,CA,0,0,0,25.89,74.11,0,4/20/21,4/26/21,2
20210413,6013,Contra Costa County,CA,0,0,12.86,87.14,0,0,4/13/21,4/19/21,2
20210406,6013,Contra Costa County,CA,0,0,12.86,87.14,0,0,4/6/21,4/12/21,2
20210330,6013,Contra Costa County,CA,0,0,12.86,87.14,0,0,3/30/21,4/5/21,2
20210323,6013,Contra Costa County,CA,0,0,12.86,87.14,0,0,3/23/21,3/29/21,2
20210316,6013,Contra Costa County,CA,0,0,14.89,85.11,0,0,3/16/21,3/22/21,2
20210309,6013,Contra Costa County,CA,0,0,14.89,85.11,0,0,3/9/21,3/15/21,2
20210302,6013,Contra Costa County,CA,0,0,14.89,85.11,0,0,3/2/21,3/8/21,2
20210223,6013,Contra Costa County,CA,0,0,14.89,85.11,0,0,2/23/21,3/1/21,2
20210216,6013,Contra Costa County,CA,0,0,14.89,85.11,0,0,2/16/21,2/22/21,2
20210209,6013,Contra Costa County,CA,0,0,14.89,85.11,0,0,2/9/21,2/15/21,2
20210202,6013,Contra Costa County,CA,0,0,14.89,85.11,0,0,2/2/21,2/8/21,2
20210126,6013,Contra Costa County,CA,0,0,0,100,0,0,1/26/21,2/1/21,2
20210119,6013,Contra Costa County,CA,0,0,0,100,0,0,1/19/21,1/25/21,2
20210112,6013,Contra Costa County,CA,0,0,0,100,0,0,1/12/21,1/18/21,2
20210105,6013,Contra Costa County,CA,0,0,0,100,0,0,1/5/21,1/11/21,2
20201229,6013,Contra Costa County,CA,0,0,0,100,0,0,12/29/20,1/4/21,2
20211228,6015,Del Norte County,CA,0,0,98.85,1.15,0,0,12/28/21,1/3/22,2
20211221,6015,Del Norte County,CA,0,0,94.13,5.87,0,0,12/21/21,12/27/21,2
20211214,6015,Del Norte County,CA,0,0,94.04,5.96,0,0,12/14/21,12/20/21,2
20211207,6015,Del Norte County,CA,0,0,94.04,5.96,0,0,12/7/21,12/13/21,2
20211130,6015,Del Norte County,CA,0,0,94.04,5.96,0,0,11/30/21,12/6/21,2
20211123,6015,Del Norte County,CA,0,0,94.04,5.96,0,0,11/23/21,11/29/21,2
20211116,6015,Del Norte County,CA,0,0,94.04,5.96,0,0,11/16/21,11/22/21,2
20211109,6015,Del Norte County,CA,0,0,94.04,5.96,0,0,11/9/21,11/15/21,2
20211102,6015,Del Norte County,CA,0,0,0,100,0,0,11/2/21,11/8/21,2
20211026,6015,Del Norte County,CA,0,0,0,100,0,0,10/26/21,11/1/21,2
20211019,6015,Del Norte County,CA,0,0,0,87.54,12.46,0,10/19/21,10/25/21,2
20211012,6015,Del Norte County,CA,0,0,0,87.54,12.46,0,10/12/21,10/18/21,2
20211005,6015,Del Norte County,CA,0,0,0,87.54,12.46,0,10/5/21,10/11/21,2
20210928,6015,Del Norte County,CA,0,0,0,87.54,12.46,0,9/28/21,10/4/21,2
20210921,6015,Del Norte County,CA,0,0,0,87.54,12.46,0,9/21/21,9/27/21,2
20210914,6015,Del Norte County,CA,0,0,0,80.72,19.28,0,9/14/21,9/20/21,2
20210907,6015,Del Norte County,CA,0,0,0,80.72,19.28,0,9/7/21,9/13/21,2
20210831,6015,Del Norte County,CA,0,0,0,80.72,19.28,0,8/31/21,9/6/21,2
20210824,6015,Del Norte County,CA,0,0,0,80.72,19.28,0,8/24/21,8/30/21,2
20210817,6015,Del Norte County,CA,0,0,0,80.72,19.28,0,8/17/21,8/23/21,2
20210810,6015,Del Norte County,CA,0,0,72.7,8.02,19.28,0,8/10/21,8/16/21,2
20210803,6015,Del Norte County,CA,0,0,72.7,8.02,19.28,0,8/3/21,8/9/21,2
20210727,6015,Del Norte County,CA,0,0,72.75,6.82,20.42,0,7/27/21,8/2/21,2
20210720,6015,Del Norte County,CA,0,0,73.28,6.95,19.76,0,7/20/21,7/26/21,2
20210713,6015,Del Norte County,CA,0,0,73.28,6.95,19.76,0,7/13/21,7/19/21,2
20210706,6015,Del Norte County,CA,0,0,74.03,6.8,19.17,0,7/6/21,7/12/21,2
20210629,6015,Del Norte County,CA,0,0,74.03,6.8,19.17,0,6/29/21,7/5/21,2
20210622,6015,Del Norte County,CA,0,0,74.03,6.8,19.17,0,6/22/21,6/28/21,2
20210615,6015,Del Norte County,CA,0,0,74.57,6.26,19.17,0,6/15/21,6/21/21,2
20210608,6015,Del Norte County,CA,0,0,74.57,6.26,19.17,0,6/8/21,6/14/21,2
20210601,6015,Del Norte County,CA,0,0,74.12,25.88,0,0,6/1/21,6/7/21,2
20210525,6015,Del Norte County,CA,0,0,74.12,25.88,0,0,5/25/21,5/31/21,2
20210518,6015,Del Norte County,CA,0,0,87.92,12.08,0,0,5/18/21,5/24/21,2
20210511,6015,Del Norte County,CA,0,0,87.92,12.08,0,0,5/11/21,5/17/21,2
20210504,6015,Del Norte County,CA,0,0,87.92,12.08,0,0,5/4/21,5/10/21,2
20210427,6015,Del Norte County,CA,0,1.46,86.46,12.08,0,0,4/27/21,5/3/21,2
20210420,6015,Del Norte County,CA,0,76.45,23.55,0,0,0,4/20/21,4/26/21,2
20210413,6015,Del Norte County,CA,68.56,28.75,2.69,0,0,0,4/13/21,4/19/21,2
20210406,6015,Del Norte County,CA,68.09,29.23,2.69,0,0,0,4/6/21,4/12/21,2
20210330,6015,Del Norte County,CA,68.17,29.15,2.69,0,0,0,3/30/21,4/5/21,2
20210323,6015,Del Norte County,CA,64.77,32.54,2.69,0,0,0,3/23/21,3/29/21,2
20210316,6015,Del Norte County,CA,67.16,29.82,3.03,0,0,0,3/16/21,3/22/21,2
20210309,6015,Del Norte County,CA,65.45,29.48,5.07,0,0,0,3/9/21,3/15/21,2
20210302,6015,Del Norte County,CA,65.45,29.48,5.07,0,0,0,3/2/21,3/8/21,2
20210223,6015,Del Norte County,CA,63.18,31.75,5.07,0,0,0,2/23/21,3/1/21,2
20210216,6015,Del Norte County,CA,63.18,31.75,5.07,0,0,0,2/16/21,2/22/21,2
20210209,6015,Del Norte County,CA,54.72,35.47,9.81,0,0,0,2/9/21,2/15/21,2
20210202,6015,Del Norte County,CA,0,79.08,19.03,1.88,0,0,2/2/21,2/8/21,2
20210126,6015,Del Norte County,CA,0,0,91.02,8.98,0,0,1/26/21,2/1/21,2
20210119,6015,Del Norte County,CA,0,0,91.02,8.98,0,0,1/19/21,1/25/21,2
20210112,6015,Del Norte County,CA,0,0,0,98.13,1.87,0,1/12/21,1/18/21,2
20210105,6015,Del Norte County,CA,0,0,0,98.13,1.87,0,1/5/21,1/11/21,2
20201229,6015,Del Norte County,CA,0,0,0,98.13,1.87,0,12/29/20,1/4/21,2
20211228,6017,El Dorado County,CA,0,0,0,98,2,0,12/28/21,1/3/22,2
20211221,6017,El Dorado County,CA,0,0,0,16.03,83.97,0,12/21/21,12/27/21,2
20211214,6017,El Dorado County,CA,0,0,0,15.89,84.11,0,12/14/21,12/20/21,2
20211207,6017,El Dorado County,CA,0,0,0,15.89,84.11,0,12/7/21,12/13/21,2
20211130,6017,El Dorado County,CA,0,0,0,15.89,84.11,0,11/30/21,12/6/21,2
20211123,6017,El Dorado County,CA,0,0,0,15.89,84.11,0,11/23/21,11/29/21,2
20211116,6017,El Dorado County,CA,0,0,0,15.89,28.76,55.35,11/16/21,11/22/21,2
20211109,6017,El Dorado County,CA,0,0,0,15.89,28.76,55.35,11/9/21,11/15/21,2
20211102,6017,El Dorado County,CA,0,0,0,15.89,28.76,55.35,11/2/21,11/8/21,2
20211026,6017,El Dorado County,CA,0,0,0,15.89,28.76,55.35,10/26/21,11/1/21,2
20211019,6017,El Dorado County,CA,0,0,0,0,39.38,60.62,10/19/21,10/25/21,2
20211012,6017,El Dorado County,CA,0,0,0,0,39.38,60.62,10/12/21,10/18/21,2
20211005,6017,El Dorado County,CA,0,0,0,0,39.38,60.62,10/5/21,10/11/21,2
20210928,6017,El Dorado County,CA,0,0,0,0,39.38,60.62,9/28/21,10/4/21,2
20210921,6017,El Dorado County,CA,0,0,0,0,39.38,60.62,9/21/21,9/27/21,2
20210914,6017,El Dorado County,CA,0,0,0,0,39.38,60.62,9/14/21,9/20/21,2
20210907,6017,El Dorado County,CA,0,0,0,0,39.38,60.62,9/7/21,9/13/21,2
20210831,6017,El Dorado County,CA,0,0,0,0,39.38,60.62,8/31/21,9/6/21,2
20210824,6017,El Dorado County,CA,0,0,0,0,39.38,60.62,8/24/21,8/30/21,2
20210817,6017,El Dorado County,CA,0,0,0,0,39.38,60.62,8/17/21,8/23/21,2
20210810,6017,El Dorado County,CA,0,0,0,0,39.38,60.62,8/10/21,8/16/21,2
20210803,6017,El Dorado County,CA,0,0,0,0,39.38,60.62,8/3/21,8/9/21,2
20210727,6017,El Dorado County,CA,0,0,0,0,39.38,60.62,7/27/21,8/2/21,2
20210720,6017,El Dorado County,CA,0,0,0,0,92.44,7.56,7/20/21,7/26/21,2
20210713,6017,El Dorado County,CA,0,0,0,0,92.44,7.56,7/13/21,7/19/21,2
20210706,6017,El Dorado County,CA,0,0,0,0,92.44,7.56,7/6/21,7/12/21,2
20210629,6017,El Dorado County,CA,0,0,0,0,92.44,7.56,6/29/21,7/5/21,2
20210622,6017,El Dorado County,CA,0,0,0,0,92.44,7.56,6/22/21,6/28/21,2
20210615,6017,El Dorado County,CA,0,0,0,0,92.44,7.56,6/15/21,6/21/21,2
20210608,6017,El Dorado County,CA,0,0,0,0,92.44,7.56,6/8/21,6/14/21,2
20210601,6017,El Dorado County,CA,0,0,0,0,92.44,7.56,6/1/21,6/7/21,2
20210525,6017,El Dorado County,CA,0,0,0,0,92.44,7.56,5/25/21,5/31/21,2
20210518,6017,El Dorado County,CA,0,0,0,17.59,82.41,0,5/18/21,5/24/21,2
20210511,6017,El Dorado County,CA,0,0,0,17.59,82.41,0,5/11/21,5/17/21,2
20210504,6017,El Dorado County,CA,0,0,0,17.59,82.41,0,5/4/21,5/10/21,2
20210427,6017,El Dorado County,CA,0,0,0,100,0,0,4/27/21,5/3/21,2
20210420,6017,El Dorado County,CA,0,0,0,100,0,0,4/20/21,4/26/21,2
20210413,6017,El Dorado County,CA,0,0,0,100,0,0,4/13/21,4/19/21,2
20210406,6017,El Dorado County,CA,0,0,83.74,16.26,0,0,4/6/21,4/12/21,2
20210330,6017,El Dorado County,CA,0,0,83.74,16.26,0,0,3/30/21,4/5/21,2
20210323,6017,El Dorado County,CA,0,0,83.74,16.26,0,0,3/23/21,3/29/21,2
20210316,6017,El Dorado County,CA,0,0,84.07,15.93,0,0,3/16/21,3/22/21,2
20210309,6017,El Dorado County,CA,0,0,84.07,15.93,0,0,3/9/21,3/15/21,2
20210302,6017,El Dorado County,CA,0,0,98.92,1.08,0,0,3/2/21,3/8/21,2
20210223,6017,El Dorado County,CA,0,0,98.92,1.08,0,0,2/23/21,3/1/21,2
20210216,6017,El Dorado County,CA,0,0,98.92,1.08,0,0,2/16/21,2/22/21,2
20210209,6017,El Dorado County,CA,0,0,98.92,1.08,0,0,2/9/21,2/15/21,2
20210202,6017,El Dorado County,CA,0,0,98.92,1.08,0,0,2/2/21,2/8/21,2
20210126,6017,El Dorado County,CA,0,0,0,100,0,0,1/26/21,2/1/21,2
20210119,6017,El Dorado County,CA,0,0,0,100,0,0,1/19/21,1/25/21,2
20210112,6017,El Dorado County,CA,0,0,0,100,0,0,1/12/21,1/18/21,2
20210105,6017,El Dorado County,CA,0,0,0,100,0,0,1/5/21,1/11/21,2
20201229,6017,El Dorado County,CA,0,0,0,100,0,0,12/29/20,1/4/21,2
20211228,6019,Fresno County,CA,0,0,0,38.07,61.93,0,12/28/21,1/3/22,2
20211221,6019,Fresno County,CA,0,0,0,0,39.03,60.97,12/21/21,12/27/21,2
20211214,6019,Fresno County,CA,0,0,0,0,1.97,98.03,12/14/21,12/20/21,2
20211207,6019,Fresno County,CA,0,0,0,0,1.97,98.03,12/7/21,12/13/21,2
20211130,6019,Fresno County,CA,0,0,0,0,1.97,98.03,11/30/21,12/6/21,2
20211123,6019,Fresno County,CA,0,0,0,0,1.97,98.03,11/23/21,11/29/21,2
20211116,6019,Fresno County,CA,0,0,0,0,1.97,98.03,11/16/21,11/22/21,2
20211109,6019,Fresno County,CA,0,0,0,0,1.97,98.03,11/9/21,11/15/21,2
20211102,6019,Fresno County,CA,0,0,0,0,1.97,98.03,11/2/21,11/8/21,2
20211026,6019,Fresno County,CA,0,0,0,0,1.97,98.03,10/26/21,11/1/21,2
20211019,6019,Fresno County,CA,0,0,0,0,1.97,98.03,10/19/21,10/25/21,2
20211012,6019,Fresno County,CA,0,0,0,0,1.97,98.03,10/12/21,10/18/21,2
20211005,6019,Fresno County,CA,0,0,0,0,1.97,98.03,10/5/21,10/11/21,2
20210928,6019,Fresno County,CA,0,0,0,0,1.97,98.03,9/28/21,10/4/21,2
20210921,6019,Fresno County,CA,0,0,0,0,1.97,98.03,9/21/21,9/27/21,2
20210914,6019,Fresno County,CA,0,0,0,0,1.97,98.03,9/14/21,9/20/21,2
20210907,6019,Fresno County,CA,0,0,0,0,1.97,98.03,9/7/21,9/13/21,2
20210831,6019,Fresno County,CA,0,0,0,0,1.97,98.03,8/31/21,9/6/21,2
20210824,6019,Fresno County,CA,0,0,0,0,1.97,98.03,8/24/21,8/30/21,2
20210817,6019,Fresno County,CA,0,0,0,0,1.97,98.03,8/17/21,8/23/21,2
20210810,6019,Fresno County,CA,0,0,0,0,1.97,98.03,8/10/21,8/16/21,2
20210803,6019,Fresno County,CA,0,0,0,0,1.97,98.03,8/3/21,8/9/21,2
20210727,6019,Fresno County,CA,0,0,0,0,1.97,98.03,7/27/21,8/2/21,2
20210720,6019,Fresno County,CA,0,0,0,0,63.68,36.32,7/20/21,7/26/21,2
20210713,6019,Fresno County,CA,0,0,0,0,63.68,36.32,7/13/21,7/19/21,2
20210706,6019,Fresno County,CA,0,0,0,0,63.68,36.32,7/6/21,7/12/21,2
20210629,6019,Fresno County,CA,0,0,0,0,63.68,36.32,6/29/21,7/5/21,2
20210622,6019,Fresno County,CA,0,0,0,0,63.68,36.32,6/22/21,6/28/21,2
20210615,6019,Fresno County,CA,0,0,0,0,63.68,36.32,6/15/21,6/21/21,2
20210608,6019,Fresno County,CA,0,0,0,0,63.68,36.32,6/8/21,6/14/21,2
20210601,6019,Fresno County,CA,0,0,0,24.98,58.22,16.8,6/1/21,6/7/21,2
20210525,6019,Fresno County,CA,0,0,0,24.98,58.22,16.8,5/25/21,5/31/21,2
20210518,6019,Fresno County,CA,0,0,0,24.3,58.9,16.8,5/18/21,5/24/21,2
20210511,6019,Fresno County,CA,0,0,0,24.3,58.9,16.8,5/11/21,5/17/21,2
20210504,6019,Fresno County,CA,0,0,0,24.3,75.7,0,5/4/21,5/10/21,2
20210427,6019,Fresno County,CA,0,0,23.46,37.52,39.02,0,4/27/21,5/3/21,2
20210420,6019,Fresno County,CA,0,0,23.46,37.52,39.02,0,4/20/21,4/26/21,2
20210413,6019,Fresno County,CA,0,0,24.99,36.05,38.97,0,4/13/21,4/19/21,2
20210406,6019,Fresno County,CA,0,6.98,29.5,54.47,9.04,0,4/6/21,4/12/21,2
20210330,6019,Fresno County,CA,0,6.98,29.5,54.47,9.04,0,3/30/21,4/5/21,2
20210323,6019,Fresno County,CA,0,6.98,29.5,54.47,9.04,0,3/23/21,3/29/21,2
20210316,6019,Fresno County,CA,0,7.13,44.28,46.78,1.81,0,3/16/21,3/22/21,2
20210309,6019,Fresno County,CA,0,6.4,45.01,46.78,1.81,0,3/9/21,3/15/21,2
20210302,6019,Fresno County,CA,0,6.4,45.01,46.78,1.81,0,3/2/21,3/8/21,2
20210223,6019,Fresno County,CA,0,6.4,45.01,46.78,1.81,0,2/23/21,3/1/21,2
20210216,6019,Fresno County,CA,0,6.4,45.01,47.03,1.56,0,2/16/21,2/22/21,2
20210209,6019,Fresno County,CA,0,6.4,45.01,47.03,1.56,0,2/9/21,2/15/21,2
20210202,6019,Fresno County,CA,0,6.4,45.01,47.03,1.56,0,2/2/21,2/8/21,2
20210126,6019,Fresno County,CA,0,0,16.63,42.13,41.24,0,1/26/21,2/1/21,2
20210119,6019,Fresno County,CA,0,0,16.63,42.13,41.24,0,1/19/21,1/25/21,2
20210112,6019,Fresno County,CA,0,0,16.39,42.37,41.24,0,1/12/21,1/18/21,2
20210105,6019,Fresno County,CA,0,0,40.31,59.69,0,0,1/5/21,1/11/21,2
20201229,6019,Fresno County,CA,0,0,40.31,59.69,0,0,12/29/20,1/4/21,2
20211228,6021,Glenn County,CA,0,0,0,12.48,87.52,0,12/28/21,1/3/22,2
20211221,6021,Glenn County,CA,0,0,0,0,100,0,12/21/21,12/27/21,2
20211214,6021,Glenn County,CA,0,0,0,0,100,0,12/14/21,12/20/21,2
20211207,6021,Glenn County,CA,0,0,0,0,100,0,12/7/21,12/13/21,2
20211130,6021,Glenn County,CA,0,0,0,0,100,0,11/30/21,12/6/21,2
20211123,6021,Glenn County,CA,0,0,0,0,100,0,11/23/21,11/29/21,2
20211116,6021,Glenn County,CA,0,0,0,0,14.38,85.62,11/16/21,11/22/21,2
20211109,6021,Glenn County,CA,0,0,0,0,14.38,85.62,11/9/21,11/15/21,2
20211102,6021,Glenn County,CA,0,0,0,0,14.38,85.62,11/2/21,11/8/21,2
20211026,6021,Glenn County,CA,0,0,0,0,14.38,85.62,10/26/21,11/1/21,2
20211019,6021,Glenn County,CA,0,0,0,0,14.38,85.62,10/19/21,10/25/21,2
20211012,6021,Glenn County,CA,0,0,0,0,14.38,85.62,10/12/21,10/18/21,2
20211005,6021,Glenn County,CA,0,0,0,0,14.38,85.62,10/5/21,10/11/21,2
20210928,6021,Glenn County,CA,0,0,0,0,14.38,85.62,9/28/21,10/4/21,2
20210921,6021,Glenn County,CA,0,0,0,0,14.38,85.62,9/21/21,9/27/21,2
20210914,6021,Glenn County,CA,0,0,0,0,14.38,85.62,9/14/21,9/20/21,2
20210907,6021,Glenn County,CA,0,0,0,0,14.38,85.62,9/7/21,9/13/21,2
20210831,6021,Glenn County,CA,0,0,0,0,14.38,85.62,8/31/21,9/6/21,2
20210824,6021,Glenn County,CA,0,0,0,0,14.38,85.62,8/24/21,8/30/21,2
20210817,6021,Glenn County,CA,0,0,0,0,14.38,85.62,8/17/21,8/23/21,2
20210810,6021,Glenn County,CA,0,0,0,0,14.38,85.62,8/10/21,8/16/21,2
20210803,6021,Glenn County,CA,0,0,0,0,14.38,85.62,8/3/21,8/9/21,2
20210727,6021,Glenn County,CA,0,0,0,0,14.38,85.62,7/27/21,8/2/21,2
20210720,6021,Glenn County,CA,0,0,0,0,14.38,85.62,7/20/21,7/26/21,2
20210713,6021,Glenn County,CA,0,0,0,0,14.38,85.62,7/13/21,7/19/21,2
20210706,6021,Glenn County,CA,0,0,0,0,14.38,85.62,7/6/21,7/12/21,2
20210629,6021,Glenn County,CA,0,0,0,0,14.38,85.62,6/29/21,7/5/21,2
20210622,6021,Glenn County,CA,0,0,0,0,14.38,85.62,6/22/21,6/28/21,2
20210615,6021,Glenn County,CA,0,0,0,0,14.38,85.62,6/15/21,6/21/21,2
20210608,6021,Glenn County,CA,0,0,0,0,14.38,85.62,6/8/21,6/14/21,2
20210601,6021,Glenn County,CA,0,0,0,0,14.38,85.62,6/1/21,6/7/21,2
20210525,6021,Glenn County,CA,0,0,0,0,14.38,85.62,5/25/21,5/31/21,2
20210518,6021,Glenn County,CA,0,0,0,0,100,0,5/18/21,5/24/21,2
20210511,6021,Glenn County,CA,0,0,0,0,100,0,5/11/21,5/17/21,2
20210504,6021,Glenn County,CA,0,0,0,0,100,0,5/4/21,5/10/21,2
20210427,6021,Glenn County,CA,0,0,0,0,100,0,4/27/21,5/3/21,2
20210420,6021,Glenn County,CA,0,0,0,0,100,0,4/20/21,4/26/21,2
20210413,6021,Glenn County,CA,0,0,0,5.15,94.85,0,4/13/21,4/19/21,2
20210406,6021,Glenn County,CA,0,0,0,5.15,94.85,0,4/6/21,4/12/21,2
20210330,6021,Glenn County,CA,0,0,0,5.15,94.85,0,3/30/21,4/5/21,2
20210323,6021,Glenn County,CA,0,0,0,5.15,94.85,0,3/23/21,3/29/21,2
20210316,6021,Glenn County,CA,0,0,0,5.15,94.85,0,3/16/21,3/22/21,2
20210309,6021,Glenn County,CA,0,0,0,5.15,94.85,0,3/9/21,3/15/21,2
20210302,6021,Glenn County,CA,0,0,0,5.15,94.85,0,3/2/21,3/8/21,2
20210223,6021,Glenn County,CA,0,0,0,5.15,94.85,0,2/23/21,3/1/21,2
20210216,6021,Glenn County,CA,0,0,0,5.78,94.22,0,2/16/21,2/22/21,2
20210209,6021,Glenn County,CA,0,0,0,5.78,94.22,0,2/9/21,2/15/21,2
20210202,6021,Glenn County,CA,0,0,0,5.78,94.22,0,2/2/21,2/8/21,2
20210126,6021,Glenn County,CA,0,0,0,0,100,0,1/26/21,2/1/21,2
20210119,6021,Glenn County,CA,0,0,0,0,100,0,1/19/21,1/25/21,2
20210112,6021,Glenn County,CA,0,0,0,0,100,0,1/12/21,1/18/21,2
20210105,6021,Glenn County,CA,0,0,0,0,100,0,1/5/21,1/11/21,2
20201229,6021,Glenn County,CA,0,0,0,0,100,0,12/29/20,1/4/21,2
20211228,6023,Humboldt County,CA,0,0,47.98,52.02,0,0,12/28/21,1/3/22,2
20211221,6023,Humboldt County,CA,0,0,24.95,65.32,9.73,0,12/21/21,12/27/21,2
20211214,6023,Humboldt County,CA,0,0,24.78,65.47,9.75,0,12/14/21,12/20/21,2
20211207,6023,Humboldt County,CA,0,0,24.78,65.47,9.75,0,12/7/21,12/13/21,2
20211130,6023,Humboldt County,CA,0,0,24.78,65.47,9.75,0,11/30/21,12/6/21,2
20211123,6023,Humboldt County,CA,0,0,24.78,65.47,9.75,0,11/23/21,11/29/21,2
20211116,6023,Humboldt County,CA,0,0,24.78,65.47,9.75,0,11/16/21,11/22/21,2
20211109,6023,Humboldt County,CA,0,0,24.78,65.47,9.75,0,11/9/21,11/15/21,2
20211102,6023,Humboldt County,CA,0,0,0,53.72,46.28,0,11/2/21,11/8/21,2
20211026,6023,Humboldt County,CA,0,0,0,53.72,46.28,0,10/26/21,11/1/21,2
20211019,6023,Humboldt County,CA,0,0,0,27.91,72.09,0,10/19/21,10/25/21,2
20211012,6023,Humboldt County,CA,0,0,0,27.91,72.09,0,10/12/21,10/18/21,2
20211005,6023,Humboldt County,CA,0,0,0,27.91,72.09,0,10/5/21,10/11/21,2
20210928,6023,Humboldt County,CA,0,0,0,27.91,72.09,0,9/28/21,10/4/21,2
20210921,6023,Humboldt County,CA,0,0,0,27.91,72.09,0,9/21/21,9/27/21,2
20210914,6023,Humboldt County,CA,0,0,0,27.91,72.09,0,9/14/21,9/20/21,2
20210907,6023,Humboldt County,CA,0,0,0,27.91,72.09,0,9/7/21,9/13/21,2
20210831,6023,Humboldt County,CA,0,0,0,27.91,72.09,0,8/31/21,9/6/21,2
20210824,6023,Humboldt County,CA,0,0,0,27.91,72.09,0,8/24/21,8/30/21,2
20210817,6023,Humboldt County,CA,0,0,0,27.91,72.09,0,8/17/21,8/23/21,2
20210810,6023,Humboldt County,CA,0,0,0,27.91,72.09,0,8/10/21,8/16/21,2
20210803,6023,Humboldt County,CA,0,0,0,27.91,72.09,0,8/3/21,8/9/21,2
20210727,6023,Humboldt County,CA,0,0,0,27.58,72.42,0,7/27/21,8/2/21,2
20210720,6023,Humboldt County,CA,0,0,13.37,61.9,24.73,0,7/20/21,7/26/21,2
20210713,6023,Humboldt County,CA,0,0,13.37,61.9,24.73,0,7/13/21,7/19/21,2
20210706,6023,Humboldt County,CA,0,0,14.24,60.7,25.05,0,7/6/21,7/12/21,2
20210629,6023,Humboldt County,CA,0,0,14.24,60.7,25.05,0,6/29/21,7/5/21,2
20210622,6023,Humboldt County,CA,0,0,14.24,60.7,25.05,0,6/22/21,6/28/21,2
20210615,6023,Humboldt County,CA,0,0,14.39,60.55,25.05,0,6/15/21,6/21/21,2
20210608,6023,Humboldt County,CA,0,0,14.39,60.55,25.05,0,6/8/21,6/14/21,2
20210601,6023,Humboldt County,CA,0,0,14.27,85.73,0,0,6/1/21,6/7/21,2
